"fuente","team_name","pitcher","player_id","ip","gs","gp","w","l","era","whip","fip","siera","k9","bb9","hr9","sow","k_pct","bb_pct","k_bb_diff","gb_pct","fb_pct","hr_fb_pct","pitches_per_ip","strike_pct","lob_pct","era_fip_diff","era_fip_label","reg_risk_score","reg_risk_label","stress_index","stress_label"
"2026","Dorados de Chihuahua","Samuel Alvarado",667638,12,0,15,0,0,6,1.67,4.48333333333333,5.36,4.5,3.75,0.75,1.2,10.3,8.6,1.7,34.5,65.5,5.3,18.17,0.59,69.2,1.52,"📈 Unlucky — va a mejorar",62.5,"↗ Ligeramente sobre promedio",33.8,"🟢 Bajo"
"2025 (sin datos 2026)","Dorados de Chihuahua","Yanlun Zhang",802949,12,0,14,1,0,5.25,2,5.48333333333333,5.61,6.75,8.25,0.75,0.82,15.8,19.3,-3.5,75,25,16.7,17.42,0.57,100,-0.23,"✓ ERA y FIP alineados",54.7,"✓ Estable",60.8,"🟡 Moderado"
"2025 (sin datos 2026)","Dorados de Chihuahua","Antonio Garzon",511648,11,0,15,1,0,6.55,2.09,3.42272727272727,5.35,4.91,4.09,0,1.2,10.5,8.8,1.7,40.7,59.3,0,20.91,0.61,50,3.13,"📈 Unlucky — va a mejorar",68.2,"↗ Ligeramente sobre promedio",24.5,"🟢 Bajo"
"2026","Dorados de Chihuahua","Dereck Rodríguez",605446,9,0,8,1,1,3,1.56,2.70555555555556,3.92,8,4,0,2,19.5,9.8,9.7,61.1,38.9,0,16.67,0.61,75,0.29,"↗ Ligeramente unlucky",31.2,"↘ Ligeramente bajo promedio",24,"🟢 Bajo"
"2026","Dorados de Chihuahua","J.P. Woodward",694756,7.1,0,10,0,0,8.59,2.45,4.84014084507042,5.83,7.36,9.82,0,0.75,15,20,-5,66.7,33.3,0,21.55,0.57,60,3.75,"📈 Unlucky — va a mejorar",89.5,"⚠️ ERA alto — candidato a mejorar",58.9,"🟡 Moderado"
"2026","Dorados de Chihuahua","Alan Perdomo",679595,6.2,0,9,0,3,8.1,3,7.50483870967742,4.56,9.45,6.75,2.7,1.4,17.5,12.5,5,61.5,38.5,40,21.9,0.6,0,0.6,"↗ Ligeramente unlucky",84.4,"⚠️ ERA alto — candidato a mejorar",81,"🔴 Alto — bullpen expuesto"
"2025 (sin datos 2026)","Dorados de Chihuahua","Jesus Valles",679973,6.1,0,6,0,0,4.26,1.42,7.0844262295082,4.39,5.68,2.84,2.84,2,15.4,7.7,7.7,53.8,46.2,33.3,13.74,0.67,50,-2.82,"📉 Lucky — riesgo regresión",44.4,"✓ Estable",59.6,"🟡 Moderado"
"2026","Dorados de Chihuahua","Arturo Roque",686734,5.1,0,7,0,0,0,1.31,3.9343137254902,5.07,6.75,6.75,0,1,18.2,18.2,0,27.3,72.7,0,17.63,0.59,42.9,-3.93,"📉 Lucky — riesgo regresión",0,"⚠️ ERA bajo — riesgo regresión",40.5,"🟢 Bajo"
"2026","Dorados de Chihuahua","Yamil Castillo",675132,5.1,0,4,0,0,3.38,1.13,0.797058823529412,1.51,10.13,0,0,NA,27.3,0,27.3,60,40,0,13.5,0.78,50,2.58,"📈 Unlucky — va a mejorar",35.2,"↘ Ligeramente bajo promedio",0,"🟢 Bajo"
"2025 (sin datos 2026)","Dorados de Chihuahua","Sterling Sharp",643532,5,0,3,0,0,7.2,2.6,3.35,4.81,7.2,5.4,0,1.33,15.4,11.5,3.9,44.4,55.6,0,22.6,0.65,60,3.85,"📈 Unlucky — va a mejorar",75,"⚠️ ERA alto — candidato a mejorar",32.4,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Andy Otero",554241,50.1,13,18,1,7,8.58,2.05,7.52125748502994,4.99,6.26,4.83,2.86,1.3,13.8,10.6,3.2,57.1,42.9,33.3,20.42,0.61,100,1.06,"📈 Unlucky — va a mejorar",89.4,"⚠️ ERA alto — candidato a mejorar",83.9,"🔴 Alto — bullpen expuesto"
"2026","El Aguila de Veracruz","Jonathan Bermúdez",642834,57.2,12,12,4,5,6.09,1.46,4.42622377622378,3.93,7.34,3.28,1.25,2.24,18.4,8.2,10.2,43,57,11.6,17.03,0.64,NA,1.66,"📈 Unlucky — va a mejorar",63.4,"↗ Ligeramente sobre promedio",43.8,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Orlando Lara",455359,54,12,15,3,1,4.17,1.41,4.40925925925926,3.92,7.67,3.83,1.17,2,19.4,9.7,9.7,32.7,67.3,9.2,17.67,0.62,NA,-0.24,"✓ ERA y FIP alineados",43.4,"✓ Estable",47.8,"🟢 Bajo"
"2026","El Aguila de Veracruz","Cristopher Molina",650654,52.2,9,13,3,4,3.93,1.31,2.93927203065134,3.14,8.89,3.08,0.51,2.89,22.8,7.9,14.9,41.2,58.8,5,16.03,0.63,100,0.99,"📈 Unlucky — va a mejorar",40.9,"✓ Estable",26.1,"🟢 Bajo"
"2026","El Aguila de Veracruz","Dinelson Lamet",659275,46.1,9,9,1,4,5.44,1.55,5.05889370932755,3.86,8.55,4.66,1.55,1.83,20.8,11.3,9.5,45.7,54.3,16,17.42,0.64,NA,0.38,"↗ Ligeramente unlucky",56.7,"✓ Estable",54,"🟡 Moderado"
"2025 (sin datos 2026)","El Aguila de Veracruz","Connor Curlis",682029,25.1,7,7,1,3,6.39,1.58,7.29342629482072,4.94,6.75,6.04,2.49,1.12,17.1,15.3,1.8,30.8,69.2,19.4,18.71,0.59,NA,-0.9,"📉 Lucky — riesgo regresión",66.6,"↗ Ligeramente sobre promedio",87.5,"🔴 Alto — bullpen expuesto"
"2026","El Aguila de Veracruz","Braulio Torres-Perez",679001,23,6,6,1,0,5.48,1.78,4.97608695652174,4.28,6.65,3.13,1.57,2.13,15.9,7.5,8.4,62.5,37.5,22.2,19.3,0.63,NA,0.5,"↗ Ligeramente unlucky",57.1,"✓ Estable",54.5,"🟡 Moderado"
"2026","El Aguila de Veracruz","Gabriel Ynoa",593679,28,5,12,1,3,6.43,1.64,5.47142857142857,3.76,7.07,1.93,2.25,3.67,17.1,4.7,12.4,49.2,50.8,23.3,17.75,0.64,NA,0.96,"📈 Unlucky — va a mejorar",67,"↗ Ligeramente sobre promedio",45.3,"🟢 Bajo"
"2026","El Aguila de Veracruz","Yorvin Pantoja",660671,24,5,9,0,2,3.38,1.29,4.81666666666667,2.08,10.5,2.25,2.25,4.67,27.7,5.9,21.8,50,50,28.6,17.88,0.61,100,-1.44,"📉 Lucky — riesgo regresión",35.2,"↘ Ligeramente bajo promedio",52.3,"🟡 Moderado"
"2026","El Aguila de Veracruz","Bryce Bonnin",675655,30.1,4,14,2,1,3.86,1.32,4.17990033222591,4.31,6.53,3.56,0.89,1.83,16.8,9.2,7.6,37.3,62.7,7.1,16.91,0.61,85.7,-0.32,"↘ Ligeramente lucky",40.2,"✓ Estable",34.7,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Sammy Peralta",671111,21.1,4,4,2,1,2.53,1.03,1.96516587677725,1.91,9.28,0.84,0.42,11,26.5,2.4,24.1,53.8,46.2,5.6,14.63,0.71,NA,0.56,"↗ Ligeramente unlucky",26.4,"↘ Ligeramente bajo promedio",13,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Henry Henry",665963,25.2,3,18,0,1,10.87,2.18,7.59444444444444,6.47,4.91,8.77,1.75,0.56,10.7,19.1,-8.4,49.2,50.8,16.7,19.6,0.52,100,3.28,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",78.9,"🔴 Alto — bullpen expuesto"
"2026","El Aguila de Veracruz","Leonel Becerra",840569,10,2,5,1,0,7.2,2.3,5.95,4.96,10.8,11.7,0.9,0.92,23.5,25.5,-2,31.2,68.8,9.1,22.8,0.54,33.3,1.25,"📈 Unlucky — va a mejorar",75,"⚠️ ERA alto — candidato a mejorar",87.3,"🔴 Alto — bullpen expuesto"
"2026","El Aguila de Veracruz","Jack Weisenburger",674073,9.1,2,2,1,1,5.79,0.86,2.60054945054945,1.09,11.57,1.93,0.96,6,33.3,5.6,27.7,31.2,68.8,9.1,15.75,0.65,NA,3.19,"📈 Unlucky — va a mejorar",60.3,"↗ Ligeramente sobre promedio",32.9,"🟢 Bajo"
"2026","El Aguila de Veracruz","Chase Cohen",681484,5,1,2,0,0,3.6,1.2,3.35,4.5,7.2,5.4,0,1.33,19,14.3,4.7,27.3,72.7,0,15.8,0.62,NA,0.25,"✓ ERA y FIP alineados",37.5,"↘ Ligeramente bajo promedio",36,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Vidal Nuño",573064,34.1,0,39,3,2,3.67,1.51,4.14706744868035,3.82,7.86,3.67,1.05,2.14,19.7,9.2,10.5,42.6,57.4,10.3,17.36,0.65,73.7,-0.48,"↘ Ligeramente lucky",38.2,"↘ Ligeramente bajo promedio",37.8,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Fabian Anguamea",642856,32.1,0,34,2,1,3.9,1.27,3.52383177570093,3.41,7.52,2.51,0.84,3,20.5,6.8,13.7,58.1,41.9,11.5,14.44,0.64,57.9,0.38,"↗ Ligeramente unlucky",40.6,"✓ Estable",27.7,"🟢 Bajo"
"2026","El Aguila de Veracruz","Gerardo Gutierrez",677916,31.2,0,32,1,3,2.84,1.45,3.59871794871795,4.02,7.67,3.98,0.57,1.93,18.9,9.8,9.1,39.1,60.9,4.8,16.39,0.62,33.3,-0.76,"📉 Lucky — riesgo regresión",29.6,"↘ Ligeramente bajo promedio",32.4,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Ryan Meisinger",664682,29.2,0,28,0,1,6.67,1.52,4.93082191780822,3.92,7.89,3.94,1.52,2,19.5,9.8,9.7,50.8,49.2,16.7,15.94,0.64,57.1,1.74,"📈 Unlucky — va a mejorar",69.5,"↗ Ligeramente sobre promedio",46.4,"🟢 Bajo"
"2026","El Aguila de Veracruz","Jonathan Aro",608167,28.1,0,27,3,0,1.91,0.78,2.22473309608541,1.47,10.16,1.27,0.64,8,29.9,3.7,26.2,34.6,65.4,5.9,14.05,0.68,66.7,-0.31,"↘ Ligeramente lucky",19.9,"⚠️ ERA bajo — riesgo regresión",17.2,"🟢 Bajo"
"2026","El Aguila de Veracruz","Jhan Mariñez",501697,25.2,0,26,2,3,4.56,1.32,3.11031746031746,2.47,10.17,2.1,1.05,4.83,25,5.2,19.8,52,48,12.5,17.3,0.68,57.1,1.45,"📈 Unlucky — va a mejorar",47.5,"✓ Estable",28.4,"🟢 Bajo"
"2026","El Aguila de Veracruz","Norman Elenes",553868,24,0,22,1,1,4.88,1.79,4.81666666666667,4.61,7.13,4.88,1.13,1.46,16.4,11.2,5.2,64.8,35.2,15.8,16.5,0.6,36.4,0.06,"✓ ERA y FIP alineados",50.8,"✓ Estable",46.2,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Carlos Belen",627893,22,0,24,2,2,7.77,1.82,7.01363636363636,4.34,7.36,4.09,2.86,1.8,16.7,9.3,7.4,46.9,53.1,26.9,18.32,0.63,50,0.76,"📈 Unlucky — va a mejorar",80.9,"⚠️ ERA alto — candidato a mejorar",67.4,"🟡 Moderado"
"2025 (sin datos 2026)","El Aguila de Veracruz","Robinson Hernandez",681619,20.2,0,23,3,3,9.58,1.69,6.91237623762376,4.52,6.97,4.35,2.61,1.6,16.2,10.1,6.1,47.7,52.3,26.1,18.44,0.61,0,2.67,"📈 Unlucky — va a mejorar",99.8,"⚠️ ERA alto — candidato a mejorar",65.2,"🟡 Moderado"
"2026","El Aguila de Veracruz","Thyago Vieira",600986,19,0,17,1,0,2.84,1.32,4.3078947368421,3.94,8.05,4.74,0.95,1.7,21,12.3,8.7,39.5,60.5,8.7,16.21,0.63,66.7,-1.47,"📉 Lucky — riesgo regresión",29.6,"↘ Ligeramente bajo promedio",42.7,"🟢 Bajo"
"2026","El Aguila de Veracruz","Brian McKenna",691869,18.1,0,18,1,1,5.89,1.36,4.03397790055249,3.98,6.87,2.95,0.98,2.33,17.7,7.6,10.1,35,65,7.7,17.18,0.66,100,1.86,"📈 Unlucky — va a mejorar",61.4,"↗ Ligeramente sobre promedio",32.4,"🟢 Bajo"
"2026","El Aguila de Veracruz","Mario Jimenez",671760,17.2,0,22,1,2,6.62,1.53,4.37093023255814,5.57,4.08,4.08,0.51,1,10,10,0,40.9,59.1,3.8,16.42,0.59,53.3,2.25,"📈 Unlucky — va a mejorar",69,"↗ Ligeramente sobre promedio",32.1,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Hector Galvan",641241,17.1,0,10,1,1,6.75,1.79,4.20263157894737,5.05,5.71,4.67,0.52,1.22,13.8,11.2,2.6,51.4,48.6,5.6,18.52,0.6,80,2.55,"📈 Unlucky — va a mejorar",70.3,"↗ Ligeramente sobre promedio",35.8,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Olbis Parra",642620,15.1,0,20,2,2,11.15,2.28,7.25596026490066,4.56,7.04,4.11,2.93,1.71,15.2,8.9,6.3,54.8,45.2,35.7,20.41,0.6,75,3.89,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",68.6,"🟡 Moderado"
"2026","El Aguila de Veracruz","César Vargas",570714,13.2,0,18,2,0,8.56,1.83,4.05909090909091,4.02,9.22,5.93,0.66,1.56,21.5,13.8,7.7,58.3,41.7,10,19.32,0.56,30,4.5,"📈 Unlucky — va a mejorar",89.2,"⚠️ ERA alto — candidato a mejorar",45.5,"🟢 Bajo"
"2026","El Aguila de Veracruz","Jeff Ibarra",572943,12.2,0,18,0,0,12.08,2.21,7.98606557377049,5.08,7.11,6.39,2.84,1.11,15.2,13.6,1.6,50,50,30.8,19.26,0.61,83.3,4.09,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",80.9,"🔴 Alto — bullpen expuesto"
"2026","El Aguila de Veracruz","Omar Sainz",692750,10.2,0,9,0,1,7.59,2.06,5.99313725490196,5.3,5.06,4.22,1.69,1.2,11.1,9.3,1.8,52,48,16.7,17.63,0.62,50,1.6,"📈 Unlucky — va a mejorar",79.1,"⚠️ ERA alto — candidato a mejorar",50.7,"🟡 Moderado"
"2025 (sin datos 2026)","El Aguila de Veracruz","Jose Frutos",680024,8.2,0,5,0,0,7.27,1.5,6.19878048780488,4.79,5.19,3.12,2.08,1.67,13.2,7.9,5.3,52.6,47.4,22.2,17.08,0.64,83.3,1.07,"📈 Unlucky — va a mejorar",75.7,"⚠️ ERA alto — candidato a mejorar",49.9,"🟢 Bajo"
"2026","El Aguila de Veracruz","Ike Buxton",702034,7.2,0,8,0,0,1.17,0.78,4.4,2.85,9.39,4.7,1.17,2,28.6,14.3,14.3,35.7,64.3,11.1,16.04,0.57,80,-3.23,"📉 Lucky — riesgo regresión",12.2,"⚠️ ERA bajo — riesgo regresión",45.8,"🟢 Bajo"
"2025 (sin datos 2026)","El Aguila de Veracruz","Aldry Acosta",672755,6.1,0,8,0,0,8.53,1.58,3.15,5.2,4.26,2.84,0,1.5,10,6.7,3.3,66.7,33.3,0,16.74,0.61,33.3,5.38,"📈 Unlucky — va a mejorar",88.9,"⚠️ ERA alto — candidato a mejorar",17,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Jake Faria",607188,52.1,13,13,3,4,6.88,2.01,5.8179462571977,4.26,9.29,6.71,1.72,1.38,20.9,15.1,5.8,57.6,42.4,23.8,20.54,0.58,NA,1.06,"📈 Unlucky — va a mejorar",71.7,"↗ Ligeramente sobre promedio",76.9,"🔴 Alto — bullpen expuesto"
"2026","Guerreros de Oaxaca","Luis Miranda",642532,49.1,10,10,5,2,5.29,1.58,3.57769857433809,3.52,7.84,2.55,0.91,3.07,19.6,6.4,13.2,49,51,10,16.42,0.66,NA,1.71,"📈 Unlucky — va a mejorar",55.1,"✓ Estable",33.2,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Radhames Liz",467785,45.1,10,10,4,3,4.57,1.54,4.19212860310421,3.52,8.74,3.77,1.19,2.32,21.5,9.3,12.2,55.1,44.9,15,17.27,0.64,NA,0.38,"↗ Ligeramente unlucky",47.6,"✓ Estable",47.7,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Solomon Bates",663603,41.2,9,11,2,2,6.05,1.75,6.01407766990291,5.11,4.75,3.24,1.94,1.47,11.2,7.7,3.5,48.5,51.5,17.6,16.46,0.61,NA,0.04,"✓ ERA y FIP alineados",63,"↗ Ligeramente sobre promedio",55.2,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Robert Dugger",667498,37.2,8,9,4,1,7.41,1.65,4.89731182795699,3.79,7.41,2.87,1.67,2.58,18.5,7.1,11.4,54.8,45.2,21.2,15.45,0.67,NA,2.51,"📈 Unlucky — va a mejorar",77.2,"⚠️ ERA alto — candidato a mejorar",48.5,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Kyle Barraclough",607457,37,8,8,3,3,4.86,1.59,3.58243243243243,3.48,9,4.14,0.73,2.18,22.3,10.2,12.1,42.6,57.4,7.7,18.22,0.63,NA,1.28,"📈 Unlucky — va a mejorar",50.6,"✓ Estable",42.2,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Sal Romano",607219,31.1,8,8,1,4,6.89,1.91,5.91527331189711,5.47,4.02,3.45,1.72,1.17,9.3,8,1.3,48.7,51.3,15.4,17.94,0.62,NA,0.97,"📈 Unlucky — va a mejorar",71.8,"↗ Ligeramente sobre promedio",58.2,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Alemao Hernandez",672598,39.2,7,14,1,4,7.26,1.97,4.62959183673469,4.52,5.67,2.27,1.36,2.5,13,5.2,7.8,47.8,52.2,12.8,17.09,0.67,83.3,2.63,"📈 Unlucky — va a mejorar",75.6,"⚠️ ERA alto — candidato a mejorar",34,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Tommy Romero",676720,26.1,7,7,1,2,7.18,2.05,6.59827586206896,5.37,5.13,4.78,2.05,1.07,11.9,11.1,0.8,40.4,59.6,17.6,19.22,0.6,NA,0.58,"↗ Ligeramente unlucky",74.8,"↗ Ligeramente sobre promedio",72.3,"🔴 Alto — bullpen expuesto"
"2026","Guerreros de Oaxaca","Matt Givin",676769,25.2,5,5,4,0,4.21,1.17,3.94365079365079,3.67,7.01,2.45,1.05,2.86,18.9,6.6,12.3,59.3,40.7,13.6,14.92,0.67,NA,0.27,"↗ Ligeramente unlucky",43.9,"✓ Estable",33.8,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Conner Greene",641632,21,4,5,1,1,4.71,1.43,5.10238095238095,4.06,6.86,3,1.71,2.29,17.2,7.5,9.7,50,50,17.4,16.1,0.65,NA,-0.39,"↘ Ligeramente lucky",49.1,"✓ Estable",45.5,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Raymond Burgos",670103,12,3,3,0,0,5.25,1.17,3.4,3.83,6,1.5,0.75,4,16.3,4.1,12.2,57.7,42.3,9.1,16.92,0.67,NA,1.85,"📈 Unlucky — va a mejorar",54.7,"✓ Estable",31.2,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Linder Castro",602345,19,1,14,0,2,7.58,1.63,7.78157894736842,4.33,7.11,4.26,3.32,1.67,17.6,10.6,7,38.5,61.5,29.2,17.21,0.6,100,-0.2,"✓ ERA y FIP alineados",79,"⚠️ ERA alto — candidato a mejorar",75.4,"🔴 Alto — bullpen expuesto"
"2026","Guerreros de Oaxaca","Tyler Jandron",682413,7,1,6,1,2,7.71,1.71,3.72142857142857,3.69,7.71,1.29,1.29,6,16.2,2.7,13.5,56.2,43.8,14.3,18.71,0.63,66.7,3.99,"📈 Unlucky — va a mejorar",80.3,"⚠️ ERA alto — candidato a mejorar",27.1,"🟢 Bajo"
"2026","Guerreros de Oaxaca","William Cuevas",571035,6.2,1,2,1,0,2.7,1.05,5.56935483870968,5.71,2.7,2.7,1.35,1,7.7,7.7,0,29.4,70.6,8.3,14.25,0.64,NA,-2.87,"📉 Lucky — riesgo regresión",28.1,"↘ Ligeramente bajo promedio",36.5,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Blake Whitney",681407,46.2,0,42,2,3,3.47,1.5,4.10238095238095,3.36,10.41,5.59,0.96,1.86,25.2,13.6,11.6,52.9,47.1,12.5,19.22,0.6,57.1,-0.63,"↘ Ligeramente lucky",36.1,"↘ Ligeramente bajo promedio",47.9,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Enmanuel Mejia",684871,32.1,0,36,0,1,5.01,1.82,4.67647975077882,4.34,7.52,4.73,1.11,1.59,18.1,11.4,6.7,61.3,38.7,16.7,18.09,0.63,66.7,0.33,"↗ Ligeramente unlucky",52.2,"✓ Estable",45,"🟢 Bajo"
"2025 (sin datos 2026)","Guerreros de Oaxaca","Reza Aleaziz",641300,29.2,0,35,1,0,4.25,1.55,5.5472602739726,3.88,8.49,4.85,1.82,1.75,21.2,12.1,9.1,58.9,41.1,26.1,17.19,0.61,80,-1.3,"📉 Lucky — riesgo regresión",44.3,"✓ Estable",56.4,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Eduardo Mares",700315,26,0,28,2,0,4.85,1.31,3.38076923076923,3.58,7.62,2.77,0.69,2.75,19.8,7.2,12.6,52.7,47.3,7.7,17.73,0.61,82.6,1.47,"📈 Unlucky — va a mejorar",50.5,"✓ Estable",27,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Joey Krehbiel",607216,25.1,0,26,2,2,6.39,1.78,5.58027888446215,4.65,6.04,3.55,1.78,1.7,14.3,8.4,5.9,59.6,40.4,21.7,18.51,0.64,100,0.81,"📈 Unlucky — va a mejorar",66.6,"↗ Ligeramente sobre promedio",48,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Taylor Lehman",656647,22.1,0,22,0,3,4.03,1.07,3.91923076923077,2.67,9.27,3.22,1.21,2.88,26.4,9.2,17.2,65,35,21.4,14.42,0.62,100,0.11,"✓ ERA y FIP alineados",42,"✓ Estable",37.5,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Ulises Joaquin",600914,19.1,0,21,1,1,3.26,1.81,3.25471204188482,4.29,6.05,2.33,0.47,2.6,14.6,5.6,9,52.5,47.5,5.3,16.66,0.65,72.7,0.01,"✓ ERA y FIP alineados",34,"↘ Ligeramente bajo promedio",21,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Angel Hernandez",805097,18.2,0,13,1,0,5.79,2.04,5.62252747252747,5.47,4.34,3.86,1.45,1.13,9.7,8.6,1.1,62.2,37.8,17.6,16.71,0.59,33.3,0.17,"✓ ERA y FIP alineados",60.3,"↗ Ligeramente sobre promedio",44.9,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Cristian Alvarado",622459,17,0,18,1,1,2.65,0.88,2.32647058823529,0.11,13.76,2.12,1.06,6.5,39.4,6.1,33.3,76,24,33.3,14.59,0.68,80,0.32,"↗ Ligeramente unlucky",27.6,"↘ Ligeramente bajo promedio",28.6,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Reid Birlingmair",679304,16.1,0,19,2,0,3.31,1.29,4.26801242236025,4.45,7.71,6.06,0.55,1.27,20.3,15.9,4.4,44.1,55.9,5.3,15.73,0.58,61.9,-0.96,"📉 Lucky — riesgo regresión",34.5,"↘ Ligeramente bajo promedio",44.6,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Edwar Colina",666674,15.1,0,17,0,0,3.52,1.24,3.41490066225166,3.86,7.04,2.93,0.59,2.4,18.5,7.7,10.8,62.5,37.5,8.3,15,0.61,33.3,0.11,"✓ ERA y FIP alineados",36.7,"↘ Ligeramente bajo promedio",26.4,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Victor Morales",802559,13.2,0,17,1,0,5.93,1.83,6.48333333333333,5.27,5.27,4.61,1.98,1.14,12.3,10.8,1.5,53.1,46.9,20,17.05,0.61,54.5,-0.55,"↘ Ligeramente lucky",61.8,"↗ Ligeramente sobre promedio",57.4,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Nick Gardewine",643320,11.1,0,15,0,1,13.5,2.65,5.22207207207207,4.15,9.53,5.56,1.59,1.71,19,11.1,7.9,50,50,20,22.5,0.64,100,8.28,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",57.2,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Garrett Alexander",679116,11,0,12,0,0,1.64,1.73,5.69545454545455,4.28,9,6.55,1.64,1.38,20.8,15.1,5.7,56.5,43.5,20,20,0.6,25,-4.06,"📉 Lucky — riesgo regresión",17.1,"⚠️ ERA bajo — riesgo regresión",63.9,"🟡 Moderado"
"2026","Guerreros de Oaxaca","Samuel Reyes",672795,11,0,17,2,0,10.64,2.27,4.33181818181818,4.68,7.36,4.91,0.82,1.5,15.3,10.2,5.1,54.2,45.8,9.1,20.36,0.58,53.3,6.31,"📈 Unlucky — va a mejorar",100,"⚠️ ERA alto — candidato a mejorar",41.8,"🟢 Bajo"
"2026","Guerreros de Oaxaca","Frank Alvarez",701260,5,0,7,1,0,7.2,1.6,7.95,7.11,3.6,9,1.8,0.4,8.7,21.7,-13,50,50,16.7,15.2,0.5,100,-0.75,"↘ Ligeramente lucky",75,"⚠️ ERA alto — candidato a mejorar",81,"🔴 Alto — bullpen expuesto"
"2026","Guerreros de Oaxaca","Oscar Valenzuela",680660,5,0,5,0,2,9,2.8,10.15,6.33,5.4,9,3.6,0.6,10.3,17.2,-6.9,50,50,40,23.8,0.53,100,-1.15,"📉 Lucky — riesgo regresión",93.8,"⚠️ ERA alto — candidato a mejorar",100,"🔴 Alto — bullpen expuesto"
"2026","Leones de Yucatan","Yoanner Negrin",594582,56.2,12,12,5,4,3.49,1.15,3.6482206405694,3.88,6.51,2.38,0.79,2.73,17.5,6.4,11.1,55.2,44.8,8.9,14.56,0.66,NA,-0.16,"✓ ERA y FIP alineados",36.4,"↘ Ligeramente bajo promedio",32.1,"🟢 Bajo"
"2026","Leones de Yucatan","Esmil Rogers",469134,54.2,12,12,2,4,7.57,1.79,5.40092250922509,4.99,4.61,2.63,1.65,1.75,10.9,6.2,4.7,46,54,14.7,16.39,0.65,NA,2.17,"📈 Unlucky — va a mejorar",78.9,"⚠️ ERA alto — candidato a mejorar",47.7,"🟢 Bajo"
"2026","Leones de Yucatan","Ronnie Williams",657122,48.1,11,11,2,2,3.17,1.45,3.73212058212058,3.49,8.94,4.47,0.74,2,23.1,11.5,11.6,64.8,35.2,12.9,17.13,0.6,NA,-0.56,"↘ Ligeramente lucky",33,"↘ Ligeramente bajo promedio",46.1,"🟢 Bajo"
"2026","Leones de Yucatan","Brandon Brennan",592165,45.1,10,10,3,5,4.76,1.35,3.10565410199557,4.45,6.75,4.37,0,1.55,17.3,11.2,6.1,48.5,51.5,0,16.81,0.59,NA,1.65,"📈 Unlucky — va a mejorar",49.6,"✓ Estable",33.4,"🟢 Bajo"
"2025 (sin datos 2026)","Leones de Yucatan","Logan Ondrusek",446185,41.1,9,9,1,3,7.62,1.84,5.75340632603406,4.22,6.75,2.83,2.18,2.38,15.6,6.5,9.1,59.3,40.7,27,18.1,0.65,NA,1.87,"📈 Unlucky — va a mejorar",79.4,"⚠️ ERA alto — candidato a mejorar",56.5,"🟡 Moderado"
"2026","Leones de Yucatan","Cameron Gann",665105,23.2,6,9,0,1,7.61,1.99,6.25344827586207,5.63,5.32,6.08,1.52,0.88,12.2,13.9,-1.7,31.5,68.5,10.8,17.66,0.58,50,1.36,"📈 Unlucky — va a mejorar",79.3,"⚠️ ERA alto — candidato a mejorar",71.2,"🔴 Alto — bullpen expuesto"
